Date,ChinaBond: Government Bond YTM: 10Y:PoP chg,T-Bond YTM: 10Y:PoP chg,Yicai Research Institute: China Financial Condition Index:PoP chg,Percent Change: SSE Composite Index,Percent Change: CSI 300 Index,Percent Change: SZSE Component Index,Hang Seng Index:PoP GROWTHRATE,USA: Wilshire 5000 Total Market Full Cap Index:PoP GROWTHRATE,USA: The NASDAQ Composite Index:PoP GROWTHRATE,USA: S&P 500 Index:PoP GROWTHRATE
7/31/15,0.035,0.0271,0.101914,-1.134448,0.033745,-0.174799,0.562948807,-0.117002619,-0.00994436,-0.227420115
8/3/15,,,,-1.11418,0.328454,-1.718714,,,,
8/4/15,0,-0.0162,-0.086801,3.688747,3.105581,4.522325,-0.021713507,-0.170995019,-0.192350462,-0.22522532
8/5/15,1.00E-04,-0.001,-0.044499,-1.649697,-2.058065,-1.470126,0.441698926,0.267051379,0.671516847,0.310982899
8/6/15,-0.0101,0.02,-0.199493,-0.894125,-0.906364,-0.821074,-0.568140578,-0.857086884,-1.638067342,-0.778318219
8/7/15,-0.0047,-0.0134,0.076912,2.257665,1.959711,2.66627,0.724295618,-0.323310983,-0.255446189,-0.287902764
8/10/15,,,,4.919894,4.541139,4.312012,,,,
8/11/15,0.0501,0.0447,0.052834,-0.012909,-0.433247,0.151267,-0.093473337,-0.910021804,-1.282444423,-0.960312997
8/12/15,0.0146,0.0351,0.011175,-1.058795,-1.24286,-1.546068,-2.405152638,0.107492217,0.150776029,0.094961303
8/13/15,-0.0249,-0.0084,-4.56E-04,1.755808,1.477464,2.119943,0.428832976,-0.129004533,-0.214924745,-0.12759509
8/14/15,-0.0101,-0.0161,0.161414,0.272567,-0.047185,0.37848,-0.115684655,0.429369487,0.291218044,0.390426204
8/17/15,,,,0.714512,0.106347,0.952173,,,,
8/18/15,-0.005,0.007,0.186415,-6.147327,-6.190972,-6.557046,-1.436619039,-0.341224473,-0.637374646,-0.262897355
8/19/15,0.0075,0.0069,0.117139,1.225814,1.587371,2.182333,-1.31692054,-0.847417246,-0.799734378,-0.828922532
8/20/15,-0.015,0.0082,0.101738,-3.421586,-3.20837,-2.90172,-1.787209859,-2.222071603,-2.860992948,-2.132589921
8/21/15,-0.01,-0.0293,-0.106183,-4.272224,-4.570528,-5.423551,-1.54031122,-2.950923854,-3.578395323,-3.236925955
8/24/15,,,,-8.490899,-8.747694,-7.828536,,,,
8/25/15,-0.0124,-0.0356,0.271352,-7.630681,-7.101364,-7.040406,0.719189588,-1.187662416,-0.43752021,-1.361426253
8/26/15,-0.0287,-0.0213,-0.193539,-1.27082,-0.566382,-2.924297,-1.527944642,3.521490629,4.152038744,3.829128656
8/27/15,-0.0388,-0.0313,0.403524,5.339522,5.947251,3.582223,3.533307437,2.404537248,2.422136759,2.400724233
8/28/15,-0.0099,-0.0211,0.178969,4.82419,4.262765,5.321128,-1.040953748,0.236180732,0.324031716,0.060857081
8/31/15,,,,-0.81563,0.725539,-2.322529,,,,
9/1/15,-0.025,-0.0602,-0.039861,-1.227754,-0.132278,-3.665191,-2.264189905,-2.906413294,-2.983450176,-3.002260985
9/2/15,0,0.018,0.343094,-0.203905,0.111511,-1.059925,-1.18941478,1.744801326,2.426475496,1.812766618
9/3/15,,,0.002488,,,,,0.171673862,-0.347552092,0.116410568
9/4/15,,,0.003323,,,,,-1.40490565,-1.052952042,-1.5448291
9/7/15,0.015,,,-2.523503,-3.426992,-0.626934,,,,
9/8/15,0.025,0.0466,0.007439,2.922721,2.570026,3.287327,3.229146105,,,
9/9/15,-0.0125,-0.0125,-0.001091,2.291052,1.958058,2.906012,4.02111313,-1.344902879,-1.157984024,-1.399503853
9/10/15,-0.0025,0.0198,0.101115,-1.3936,-1.228027,-1.840646,-2.603765318,0.469350069,0.831595178,0.526407555
9/11/15,-0.0049,-0.0184,-0.037395,0.073189,-0.30895,0.374478,-0.26995245,0.421677074,0.542492486,0.447700155
9/14/15,,,,-2.669671,-1.973481,-6.550824,,,,
9/15/15,-0.0199,-0.0063,0.151948,-3.519516,-3.928516,-4.984816,-0.495942982,1.191909224,1.133022958,1.274971991
9/16/15,-1.00E-04,-0.0224,0.102678,4.894595,4.981121,6.453928,2.355741085,0.865125333,0.589144411,0.866769407
9/17/15,0.0101,0.0098,0.042904,-2.100145,-2.183269,-1.522067,-0.511305094,-0.111931957,0.096287619,-0.256429054
9/18/15,-0.0099,0.0129,0.067353,0.384182,0.440983,1.138432,0.302452792,-1.568969484,-1.372694419,-1.629627045
9/21/15,,,,1.892326,1.752344,3.308928,,,,
9/22/15,0.0051,0.0092,0.150589,0.921224,0.930502,0.60883,0.182074928,-1.311830824,-1.507276848,-1.239493989
9/23/15,0.0099,8.00E-04,-0.05204,-2.188919,-2.276185,-1.039108,-2.290939365,-0.275957402,-0.083706125,-0.205075429
9/24/15,-0.0174,-0.0031,0.243991,0.860069,0.67335,1.043623,-0.97611821,-0.369131807,-0.384939372,-0.336864178
9/25/15,-0.0079,-0.0058,-0.124161,-1.601811,-1.614847,-3.255253,0.427318937,-0.208237003,-1.018586492,-0.046588916
9/28/15,,,,0.271926,0.334194,2.128097,,,,
9/29/15,-0.0449,-0.0306,0.075346,-2.019479,-1.970487,-1.637371,,-0.107162003,-0.588218164,0.123212243
9/30/15,-0.0095,-0.0175,0.084418,0.482026,0.757918,0.385249,1.39944172,1.923249652,2.251260331,1.88958652
10/1/15,,,0.002127,,,,,0.186806826,0.149449864,0.197198186
10/2/15,,,0.002423,,,,,1.470529596,1.729045974,1.42137726
10/6/15,,,0.003178,,,,-0.104747238,-0.406780222,-0.690481482,-0.359468697
10/7/15,,,0.003567,,,,3.085613085,0.946592599,0.897117084,0.800356407
10/8/15,,,-0.068124,2.966996,2.920263,4.069622,-0.716952473,0.848787763,0.409084568,0.877973145
10/9/15,-0.0923,-0.04,0.282015,1.265981,1.32365,1.399362,0.463653583,0.122256198,0.408245962,0.072486797
10/10/15,0.0126,,,,,,,,,
10/12/15,,,,3.283249,3.220771,3.995837,,,,
10/13/15,-0.0424,-0.0145,0.018108,0.169351,-0.076872,0.736834,-0.575629206,-0.769105948,-0.872427111,-0.684881381
10/14/15,-0.065,-0.0759,-0.118709,-0.934909,-1.130073,-1.273767,-0.71291901,-0.572295789,-0.287281527,-0.472745526
10/15/15,0.04,0.008,0.035226,2.318252,2.36937,3.007858,1.977911324,1.52998685,1.807786763,1.474355369
10/16/15,0.0402,0.0367,-0.189547,1.596089,1.355113,1.295299,0.779888163,0.376106638,0.340071191,0.456006134
10/19/15,,,,-0.137152,0.003305,0.142235,,,,
10/20/15,-0.0599,-0.0315,0.017859,1.140638,1.231419,1.809031,-0.375080517,-0.132552764,-0.500693841,-0.142209387
10/21/15,1.00E-04,-0.0429,-0.030361,-3.055302,-2.919424,-5.872978,,-0.765607068,-0.84044568,-0.584241027
10/22/15,-0.01,0.0221,-0.039977,1.447377,1.476411,3.564653,,1.426620823,1.637917924,1.649081323
10/23/15,-0.0116,-0.0237,-0.045028,1.297073,1.325202,2.6391,1.333010733,1.016013547,2.247100402,1.097000579
10/26/15,,,,0.502489,0.504586,0.726646,,,,
10/27/15,-0.04,-0.0361,0.106256,0.13865,0.100809,0.604401,0.114485892,-0.414802472,-0.090413674,-0.255736687
10/28/15,0.007,-0.0013,-0.050601,-1.722018,-1.891505,-2.245762,-0.807652229,1.379631898,1.294527965,1.177038977
10/29/15,0.063,0.0473,-0.117969,0.35907,0.237923,0.629135,-0.596945489,-0.151155287,-0.421241218,-0.04497866
10/30/15,0.01,0.0113,0.00279,-0.140353,0.021858,-0.178193,-0.791469504,-0.400585173,-0.405213024,-0.482157541
11/2/15,,,,-1.699204,-1.64446,-2.088757,,,,
11/3/15,0.0275,0.0126,0.008279,-0.2523,-0.3012,-0.14806,0.882946344,0.299497496,0.350068697,0.272435762
11/4/15,0.0551,0.0153,-0.168807,4.309838,4.704814,5.286573,2.12686111,-0.320924537,-0.051518284,-0.35516763
11/5/15,-0.0201,0.0544,-0.062676,1.82617,2.133973,0.462015,-0.010975041,-0.064308684,-0.287043707,-0.113272933
11/6/15,0.01,-0.0161,-0.017868,1.907958,2.35847,2.79352,-0.800163334,0,0.377231865,-0.034769107
11/9/15,,,,1.583515,1.238496,1.465696,,,,
11/10/15,-0.0098,0.0782,0.060395,-0.175377,-0.185316,0.379716,-1.440667598,0.183913072,-0.236969264,0.150950681
11/11/15,-0.0775,-0.043,-0.016267,0.268209,0.010639,1.416012,-0.221344077,-0.433276241,-0.319597997,-0.323332139
11/12/15,0.0125,-0.0245,0.080712,-0.47525,-0.999612,-0.332431,2.372954261,-1.465307792,-1.229947694,-1.408914902
11/13/15,-0.01,-0.0246,0.031871,-1.433091,-1.29322,-1.846852,-2.176432809,-1.052000179,-1.554452137,-1.127067406
11/16/15,,,,0.729399,0.477385,1.76055,,,,
11/17/15,-0.01,0.0093,0.012744,-0.059948,-0.152474,-0.862375,1.144810241,-0.142833623,0.02808245,-0.134027698
11/18/15,0.015,0.0018,-0.076928,-1.007755,-1.138981,-1.820614,-0.341893288,1.581707368,1.772793669,1.603316381
11/19/15,0,0.013,0.022149,1.361761,1.598378,2.654611,1.396176677,-0.140791706,-0.03074243,-0.112369814
11/20/15,-0.0151,-0.0107,-0.066859,0.371503,-0.015515,0.731095,1.124750946,0.357008006,0.614627186,0.380298798
11/23/15,,,,-0.555846,-0.557659,-0.908067,,,,
11/24/15,-0.0225,0.0055,-0.119244,0.160457,0.01475,0.85936,-0.345918111,0.215819659,0.006467234,0.122134349
11/25/15,-0.0224,-0.0414,0.083751,0.879881,0.738386,1.562617,-0.397599493,0.118502572,0.260888008,-0.012924814
11/26/15,-0.035,-0.0372,0.086728,-0.339313,-0.586478,-0.975132,-0.040278357,,,
11/27/15,0.01,0.0073,0.109961,-5.480573,-5.38476,-6.311329,-1.888053686,,,
11/30/15,,,,0.264872,0.264825,0.636648,,,,
12/1/15,0.01,-0.0134,-0.014079,0.316471,0.708942,0.359807,1.734830994,0.96785356,0.928211103,1.062395243
12/2/15,-0.005,0.0107,0.06583,2.331869,3.626657,0.869957,0.438421211,-1.075973367,-0.643805977,-1.105665307
12/3/15,-0.015,-0.0069,-0.088684,1.354817,0.734668,2.142657,-0.279218921,-1.526081503,-1.686726503,-1.447787892
12/4/15,-0.005,-0.0217,-0.122499,-1.669028,-1.912526,-0.949638,-0.811239554,1.763790961,2.057873363,2.031794155
12/7/15,,,,0.338588,0.272328,0.92359,,,,
12/8/15,-0.0275,-0.0274,-0.11054,-1.890268,-1.751464,-2.23483,-1.351646744,-0.567687114,-0.06999966,-0.651106231
12/9/15,-0.0037,0.0449,-0.003815,0.068287,0.356553,0.122195,-0.463842398,-0.73622661,-1.489389865,-0.776904139
12/10/15,0.005,-0.0445,0.112027,-0.487965,-0.353526,0.009844,-0.455775161,0.231341331,0.442986648,0.224886371
12/11/15,-0.0087,-0.0186,0.044239,-0.605233,-0.414716,-0.385928,-1.114523778,-2.034194524,-2.238875555,-1.961387485
12/14/15,,,,2.506474,2.862018,2.196914,,,,
12/15/15,-0.0149,0.0241,-0.126493,-0.292956,-0.456266,0.76331,-0.166634534,1.091932855,0.867150139,1.05625344
12/16/15,-0.015,-0.0243,-0.048954,0.166157,-0.242224,0.12628,1.986495756,1.484930767,1.505419088,1.44106194
12/17/15,-0.015,-0.0079,0.00449,1.814807,1.91153,2.513399,0.784200385,-1.462770102,-1.361589003,-1.515475083
12/18/15,-0.0449,-0.0329,0.114304,-0.028911,0.320156,0.037168,-0.534066616,-1.642036335,-1.601343153,-1.795751218
12/21/15,,,,1.77448,2.602289,1.543719,,,,
12/22/15,-0.0201,-0.0449,0.116304,0.255184,0.27852,0.850571,0.175784116,0.901257839,0.645737512,0.877812204
12/23/15,-0.015,-0.0017,0.009983,-0.429326,-0.267006,-0.998978,0.95996667,1.320441721,0.892208995,1.234156324
12/24/15,-0.045,0.0091,-0.140051,-0.649159,-0.956429,-0.580387,0.441570777,-0.120317214,0.050721093,-0.159989174
12/25/15,0.0051,-0.0614,0.214952,0.427102,0.22977,0.372662,,,,
12/28/15,,,,-2.594742,-2.880761,-2.266665,,,,
12/29/15,0.01,0.0093,0.115436,0.847733,0.918624,0.944449,0.364305432,1.026321925,1.319370046,1.057361249
12/30/15,0.02,-0.0038,-0.104069,0.256472,0.087741,0.65342,-0.53539445,-0.741390225,-0.827424984,-0.724339916
12/31/15,-0.0049,0.0299,-0.172577,-0.94305,-0.907541,-1.745127,0.147271901,-0.84620539,-1.160312663,-0.945640431
1/1/16,,,-0.002399,,,,,,,
1/4/16,,,,-6.863846,-7.020589,-8.202614,,,,
1/5/16,0.0201,0.0316,-0.047361,-0.259294,0.280003,-1.358829,-0.651053767,0.179151319,-0.238092433,0.201024049
1/6/16,-0.005,0.0071,0.069235,2.25473,1.754308,2.239437,-0.986075418,-1.35152412,-1.144432262,-1.320218728
1/7/16,-0.035,-0.0611,-0.090432,-7.044892,-6.933265,-8.22701,-3.134630705,-2.479750527,-3.072933176,-2.398579402
1/8/16,-0.0149,-0.0018,-0.137764,1.965119,2.039207,1.195462,0.590238075,-1.11040823,-0.981465193,-1.089757028
1/11/16,,,,-5.32599,-5.030793,-6.212276,,,,
1/12/16,-0.03,-0.0315,-0.120715,0.204097,0.728594,0.795548,-0.892626329,0.62159351,1.028118508,0.777250926
1/13/16,-0.065,-0.0478,0.081905,-2.423664,-1.860591,-3.058986,1.12555493,-2.677885134,-3.471046395,-2.528236287
1/14/16,0.0276,-0.0167,0.051323,1.968133,2.081598,3.668981,-0.591011697,1.608230504,1.946006409,1.655809422
1/15/16,-0.0049,0.0204,0.011293,-3.54693,-3.192271,-3.354461,-1.508181735,-2.150106717,-2.781112123,-2.183576711
1/18/16,,,,0.443538,0.384734,1.580698,,,,
1/19/16,0.02,0.0128,0.197847,3.222645,2.951268,3.405133,2.049603997,,,
1/20/16,0.015,0.0221,0.072598,-1.032171,-1.512414,-1.284896,-3.891814855,-1.070960705,-0.117559777,-1.176276575
1/21/16,-0.02,-0.0172,0.135468,-3.232176,-2.930738,-3.770432,-1.83902726,0.488222622,0.008273934,0.518197023
1/22/16,-0.0173,-0.0246,0.012238,1.252568,1.042311,1.359196,2.862087633,2.167976034,2.628791906,2.008070885
1/25/16,,,,0.752701,0.495378,0.800707,,,,
1/26/16,0.0026,0.0065,0.002784,-6.422632,-6.020593,-6.955917,-2.509703476,1.551164391,1.082536083,1.404521185
1/27/16,0.04,0.0549,-6.83E-04,-0.517386,-0.345403,-0.644453,1.011000811,-1.152058824,-2.202429924,-1.09228938
1/28/16,-0.015,-0.0016,0.07623,-2.920684,-2.613874,-3.606734,0.749736572,0.517668043,0.85818117,0.551333252
1/29/16,-0.0447,-0.0545,-0.171624,3.085447,3.235525,3.695158,2.506783965,2.502057361,2.352358259,2.445864829
2/1/16,,,,-1.780611,-1.528891,-1.021405,,,,
2/2/16,0.045,-0.0236,0.096908,2.258062,2.078077,3.099376,-0.761535904,-1.999711669,-2.263780115,-1.89209816
2/3/16,0.01,0.0101,-0.011424,-0.375441,-0.428695,0.290752,-2.36883394,0.453136955,-0.281781193,0.49796201
2/4/16,-0.0368,-0.0061,0.239399,1.525091,1.225013,1.59972,1.00329122,0.273272908,0.118041239,0.15256091
2/5/16,-0.0015,0.0134,-0.104839,-0.63038,-0.702583,-1.22118,0.546279281,-2.110390073,-3.300760614,-1.865420974
2/6/16,0,,,,,,,,,
2/9/16,,,-0.00106,,,,,-0.185013929,-0.350540727,-0.066385117
2/10/16,,,4.37E-04,,,,,0.061709351,0.346805612,-0.018898131
2/11/16,,,0.001911,,,,,-1.228989462,-0.391793662,-1.237743121
2/12/16,,,0.003245,,,,-1.22729151,1.978793233,1.642694431,1.932997547
2/15/16,0.015,,,-0.625875,-0.576384,-0.047894,,,,
2/16/16,5.00E-04,0.0077,-0.021671,3.290916,3.065412,3.894178,1.072243819,,,
2/17/16,-0.0025,-0.0097,-0.079035,1.084655,0.865469,1.158763,-1.038261052,1.74062573,2.187373303,1.634611532
2/18/16,0,8.00E-04,-0.065367,-0.155022,-0.314084,-0.446507,2.290708231,-0.450131061,-1.031311792,-0.467663709
2/19/16,-0.01,-0.0254,-0.04312,-0.100318,-0.069211,0.453907,-0.401464189,0.047477746,0.375668955,-0.002607147
2/22/16,,,,2.348025,2.204838,2.053371,,,,
2/23/16,0.0025,0.0299,0.031198,-0.814574,-0.945994,-0.687601,-0.253659772,-1.18817938,-1.477403917,-1.253258774
2/24/16,0.0225,0.0053,0.292282,0.88054,0.65328,0.077206,-1.151765914,0.531131375,0.864230887,0.44299449
2/25/16,-0.0025,0.0016,0.083167,-6.406885,-6.135794,-7.339711,-1.595046579,1.112098087,0.866646958,1.128441705
2/26/16,-0.01,0.0133,0.199476,0.947197,1.003186,0.236916,2.485691164,0.011640766,0.180100085,-0.187191541
2/29/16,,,,-2.863209,-2.393598,-4.975525,,,,
3/1/16,0.0025,-0.0021,-0.238893,1.681226,1.84979,2.469265,1.534478084,2.305076867,2.847432993,2.358838763
3/2/16,0.0225,0.0154,-0.015005,4.262852,4.116397,4.766853,3.024923009,0.559521871,0.29426127,0.40859621
3/3/16,0.025,0.0141,-0.13703,0.353619,0.232331,-0.044561,-0.30907329,0.51110339,0.085008357,0.349259749
3/4/16,-0.005,0.01,0.039283,0.503154,1.15967,-2.307997,1.171244787,0.350579946,0.203725703,0.3300457
3/7/16,,,,0.806952,0.35393,1.752418,,,,
3/8/16,0.0049,0.0349,0.003447,0.13968,0.091245,0.29779,-0.737544822,-1.349150332,-1.270071406,-1.130375611
3/9/16,-0.0424,-0.0335,-0.056153,-1.33836,-1.150884,-2.153384,-0.076584993,0.512325365,0.548095859,0.503967281
3/10/16,-0.0275,-0.0405,0.031187,-2.020222,-1.912861,-1.394466,-0.059228609,-0.136363657,-0.261767357,0.01558247
3/11/16,-0.02,-0.0158,0.00407,0.198986,0.170543,-0.286912,1.070983226,1.724860981,1.834360084,1.626254757
3/14/16,,,,1.750414,1.570627,3.222385,,,,
3/15/16,-0.01,-0.0074,0.079564,0.170275,0.296481,-0.940939,-0.719822399,-0.370017802,-0.455958465,-0.183865032
3/16/16,-0.035,-0.0294,0.04555,0.211635,0.496075,-1.09836,-0.153256281,0.682902178,0.743737521,0.558476898
3/17/16,0.01,0.0154,-0.01873,1.198496,1.105849,3.409241,1.207575434,0.777954579,0.231052545,0.657358537
3/18/16,0.0075,-0.0218,0.140856,1.732217,1.528677,3.418547,0.81515063,0.474902875,0.431737733,0.439591238
3/21/16,,,,2.153935,2.442469,2.642084,,,,
3/22/16,-1.00E-04,0.0202,-0.040092,-0.643931,-0.727723,-0.481617,-0.084157786,-0.044052864,0.265613783,-0.087774912
3/23/16,3.00E-04,-0.0015,-0.002724,0.353308,0.319367,0.950302,-0.249600561,-0.874044398,-1.101098449,-0.640646653
3/24/16,2.00E-04,-0.0102,-0.122392,-1.627596,-1.676148,-1.519797,-1.316495922,0,0.097460073,-0.037813218
3/25/16,2.00E-04,0.023,-0.014442,0.623579,0.50179,0.544601,,,,
3/28/16,,,,-0.72544,-0.878368,-0.607794,,,,
3/29/16,-0.0155,-0.0267,0.084138,-1.284324,-1.082695,-1.772218,,1.093510648,1.660843239,0.877803127
3/30/16,-0.0148,-0.0292,0.383661,2.767728,2.579105,3.47686,2.123438012,0.416575915,0.466863482,0.43409084
3/31/16,0.0057,-0.0051,0.191572,0.108977,0.056357,0.092651,-0.128378768,-0.065659884,0.01129462,-0.204186128
4/1/16,3.00E-04,0.0054,-0.511991,0.186923,0.118297,-0.72424,-1.345996469,0.556739607,0.913502237,0.631094019
4/5/16,,,-0.17349,1.446571,1.321924,2.510885,,-1.01077547,-0.98339592,-1.019637662
4/6/16,0.0052,0.0199,-0.114568,-0.081001,-0.213148,0.409661,0.146940609,1.120029277,1.572848654,1.045286195
4/7/16,0.036,0.0243,-0.094557,-1.38242,-1.480798,-1.675191,0.293432429,-1.197355987,-1.481229527,-1.204813324
4/8/16,0.0109,0.0247,0.054311,-0.779878,-0.734256,-0.86952,0.513579456,0.319964967,0.047839688,0.278273127
4/11/16,,,,1.641531,1.392772,1.882693,,,,
4/12/16,9.00E-04,0.0085,0.150488,-0.339853,-0.360547,-0.718124,0.310805533,0.989345214,0.797284938,0.961576331
4/13/16,0.0171,0.0076,0.151798,1.42186,1.333978,1.438433,3.141019299,1.152813202,1.534322544,0.999009308
4/14/16,0.0081,0.016,0.15523,0.512744,0.443033,0.811358,0.842897538,-0.021628636,-0.030929992,0.017286085
4/15/16,-0.0201,-0.0132,0.007842,-0.137719,-0.110714,-0.352584,-0.100060307,-0.043271312,-0.155198628,-0.098474612
4/18/16,,,,-1.444292,-1.337086,-1.534476,,,,
4/19/16,0.0013,0.0037,0.032079,0.302044,0.305093,0.317289,1.289805524,0.332636178,-0.39776424,0.307975663
4/20/16,0.0198,0.0271,0.212163,-2.30835,-1.76872,-4.128474,-0.936909572,0.128465921,0.157759684,0.076132474
4/21/16,-0.005,-0.002,0.234599,-0.662488,-0.642029,-1.042259,1.801042463,-0.51485687,-0.045279877,-0.520759997
4/22/16,0.0101,-0.0027,0.253859,0.21501,0.452379,0.924196,-0.720414151,0.161177706,-0.805110255,0.004781189
4/25/16,,,,-0.424771,-0.405307,-0.443046,,,,
4/26/16,-0.015,0.0019,-0.032743,0.611877,0.541658,1.020245,0.481508227,0.290120012,-0.153514876,0.187104223
4/27/16,-0.0104,-0.01,0.146647,-0.372011,-0.416616,-0.350072,-0.213566631,0.235773338,-0.515618355,0.164801738
4/28/16,-0.0245,-0.0276,-0.023975,-0.273626,-0.168504,-0.238349,0.123650209,-0.914033999,-1.196692542,-0.92737109
4/29/16,0.005,0.0013,0.009051,-0.24664,-0.121364,-0.082444,-1.512121122,-0.487304013,-0.624803064,-0.507594465
5/3/16,,,-0.417565,1.848639,1.799151,2.961867,,-1.039532913,-1.134989289,-0.871458903
5/4/16,0.0075,0.004,-0.133875,-0.045812,-0.12691,-0.183089,-0.733497663,-0.556678838,-0.792090862,-0.595458304
5/5/16,0.0052,4.00E-04,-0.064618,0.219639,0.138917,0.491336,-0.371001252,-0.065695831,-0.181091746,-0.023892241
5/6/16,-1.00E-04,0.0049,-0.004537,-2.82183,-2.600111,-3.565758,-1.676334118,0.382618668,0.403459675,0.316960563
5/9/16,,,,-2.785036,-2.068104,-3.069719,,,,
5/10/16,0.0182,-0.0191,-0.098884,0.016878,0.114072,0.027956,0.425105017,1.213712342,1.248330819,1.240638831
5/11/16,0.0075,4.00E-04,0.089584,0.156959,0.446259,-0.123187,-0.930028737,-0.930641929,-1.027952006,-0.960755549
5/12/16,-0.01,-4.00E-04,-0.02533,-0.041416,0.237725,0.157763,-0.699664482,-0.065252857,-0.491892986,-0.016955023
5/13/16,0.0075,-0.0018,-0.022778,-0.308654,-0.491956,-0.380888,-0.989897006,-0.819273794,-0.415653252,-0.851437496
5/16/16,,,,0.840187,0.662564,1.545352,,,,
5/17/16,0.0025,0.0127,-0.08605,-0.251784,-0.299925,-0.013027,1.174182766,-0.938359313,-1.258657524,-0.9455887
5/18/16,0.025,0.0183,0.074482,-1.271942,-0.582921,-2.15985,-1.463981399,-0.010963109,0.494773533,0.020513622
5/19/16,0.005,0.0039,-0.109346,-0.021656,-0.180428,0.401866,-0.668411025,-0.329453406,-0.562654566,-0.371361129
5/20/16,-0.01,-0.0079,0.027847,0.661832,0.513244,0.852869,0.798405517,0.767042989,1.202913866,0.600144506
5/23/16,,,,0.642793,0.292513,1.03305,,,,
5/24/16,-0.02,0.0062,-0.043394,-0.772916,-0.766608,-0.97262,0.107973227,1.37948204,1.979530382,1.358862838
5/25/16,0.0051,-0.0095,0.064417,-0.233185,-0.141329,-0.377735,2.674987003,0.677312701,0.693528269,0.695053919
5/26/16,0,0.0027,0.025576,0.261342,0.162956,0.424616,0.14257275,-0.04286786,0.140456056,-0.021049409
5/27/16,0.005,2.00E-04,-0.035278,-0.049496,-0.055864,-0.127344,0.876954545,0.491874388,0.645433789,0.427771375
5/30/16,,,,0.049804,0.137476,-0.456416,,,,
5/31/16,0.0075,0.0342,0.006743,3.336285,3.353767,4.003485,0.896144639,,,
6/1/16,0.0101,-0.0175,0.047168,-0.106562,-0.284355,0.484334,-0.260294109,0.234466696,0.084643819,0.112956933
6/2/16,0.0175,0.0232,-0.124383,0.402299,0.207328,0.635538,0.472079339,0.361279747,0.385142577,0.282072874
6/3/16,0.0025,0.0318,-0.021681,0.459896,0.701771,0.689924,0.421083871,-0.350635221,-0.581812194,-0.291600177
6/6/16,,,,-0.155988,-0.33039,0.17571,,,,
6/7/16,0.003,-0.0077,-0.045809,0.066358,-0.054571,-0.147099,1.407156528,0.148054173,-0.140174798,0.128862945
6/8/16,6.00E-04,-0.0012,0.041209,-0.302652,-0.411299,-0.299753,-0.142447894,0.36917926,0.259450509,0.330399119
6/9/16,,,3.56E-04,,,,,-0.253004563,-0.322552996,-0.171917107
6/10/16,,,3.00E-05,,,,,-1.0611305,-1.3005135,-0.921757426
6/13/16,-0.0074,,,-3.214311,-3.086142,-4.402896,,,,
6/14/16,-0.0325,-0.035,-0.159469,0.321842,0.31445,0.330197,-0.613490457,-0.22611046,-0.100908078,-0.180050983
6/15/16,-0.005,0.0097,0.013613,1.584026,1.312907,2.816491,0.391579999,-0.053911263,-0.178127191,-0.184237612
6/16/16,-0.0149,-0.0315,0.009823,-0.498509,-0.696112,-0.577206,-2.118780863,0.226232254,0.20640823,0.312809781
6/17/16,-0.0076,0.0161,0.020923,0.427733,0.506754,0.666369,0.65439296,-0.269382201,-0.92439846,-0.32632747
6/20/16,,,,0.128384,0.074499,0.386211,,,,
6/21/16,-0.0076,0.0016,0.016175,-0.354852,-0.204226,-0.880428,0.768557577,0.235470514,0.13531704,0.270843735
6/22/16,-0.0098,-0.0159,0.064964,0.937692,0.889915,1.639591,0.611044465,-0.192616432,-0.21576765,-0.165295233
6/23/16,0,-0.0111,0.064718,-0.467726,-0.531095,-0.414732,0.351483412,1.403979667,1.574848628,1.327551131
6/24/16,-0.0499,-0.0135,0.085188,-1.302715,-1.288332,-1.048866,-2.962762177,-3.657107909,-4.202314711,-3.658077723
6/27/16,,,,1.451046,1.410033,2.265232,,,,
6/28/16,0.03,-0.022,0.092007,0.582035,0.508149,0.827506,-0.271486928,1.806243355,2.098434689,1.761415792
6/29/16,-0.0024,0.0324,0.087478,0.653549,0.477888,-0.023711,1.29856156,1.774196198,1.845240675,1.688921675
6/30/16,-0.0175,0.0035,-0.01127,-0.067745,0.08032,0.27747,1.737835355,1.350213397,1.318259109,1.34738214
7/1/16,-0.0373,-0.0427,-0.525069,0.097965,0.008856,-0.300868,,0.244511896,0.410088321,0.194678069
7/4/16,,,,1.914014,1.60091,1.447894,,,,
7/5/16,0.02,0.0244,-0.13651,0.595194,0.08383,-0.066796,-1.475657441,,,
7/6/16,-0.0149,-1.00E-04,-0.047266,0.362561,0.293722,0.366649,-1.238584122,0.565606332,0.749017658,0.533871974
7/7/16,-0.0299,-0.0271,0.026761,-0.014748,-0.212923,-0.197949,1.027284027,-0.021285654,0.362573413,-0.087192064
7/8/16,-0.005,-0.0089,-0.079646,-0.953081,-0.550594,-0.08267,-0.691770289,1.573505193,1.626098389,1.513818587
7/11/16,,,,0.22834,0.346129,-0.160039,,,,
7/12/16,0.01,0.0115,-0.123354,1.818548,2.180622,1.538733,1.635177333,0.76907467,0.682820144,0.69848511
7/13/16,0.0126,0.0062,-0.002458,0.370829,0.295914,0.889676,0.458927393,-0.051778596,-0.340827269,0.013474052
7/14/16,-0.0099,0.0035,-0.028567,-0.217957,-0.185947,0.005344,1.113215361,0.454734144,0.564355932,0.524539104
